date,scheme,block,chainage_m,elevation_m,pipe_diameter_mm,pipe_material,pipe_length_m,flow_lps,expected_pressure_m,measured_pressure_m,number_of_offtakes,irrigation_duration_hr,pressure_difference_m,estimated_head_loss_m,hydraulic_status
2024-07-08,Runyenjes East,E,409.2,1187.0,75,PVC,95.9,6.1,44.17,45.69,1,3.68,1.52,0.0,Normal
2024-07-08,Runyenjes East,C,4681.2,1064.9,75,PVC,532.5,3.69,45.01,39.67,1,4.7,-5.34,5.34,Normal
2024-07-08,Embu Green,F,365.9,1098.3,50,PVC,742.2,7.4,42.12,43.91,8,5.24,1.79,0.0,Normal
2024-07-08,Embu Green,C,1339.3,1094.3,50,PVC,571.6,5.47,39.43,40.9,5,0.52,1.47,0.0,Normal
2024-07-08,Kibugu-Nguviu,D,3064.4,1201.9,50,GI,619.8,1.95,35.16,27.13,5,2.05,-8.03,8.03,Normal
2024-07-08,Mwea Smallholder,G,2842.9,1004.9,63,PVC,704.7,4.45,42.79,41.53,4,6.45,-1.26,1.26,Normal
2024-07-08,Embu Green,G,4386.6,1056.3,40,GI,124.9,5.58,45.59,46.09,1,4.26,0.5,0.0,Normal
2024-07-08,Embu Green,A,3528.1,1089.2,75,PVC,108.2,6.35,48.2,43.06,10,6.48,-5.14,5.14,Normal
2024-07-08,Kibugu-Nguviu,D,4784.9,1223.0,40,PVC,611.2,1.85,35.55,30.32,3,7.36,-5.23,5.23,Normal
2024-07-08,Embu Green,D,3053.2,1082.5,25,PVC,353.1,4.01,45.66,39.32,3,5.32,-6.34,6.34,Normal
2024-07-09,Embu Green,B,1354.4,1291.7,50,PVC,759.2,4.63,34.65,24.89,7,4.21,-9.76,9.76,Normal
2024-07-09,Runyenjes East,B,99.3,1204.8,63,PVC,370.7,6.79,37.6,30.72,10,7.8,-6.88,6.88,Normal
2024-07-09,Mwea Smallholder,G,2648.5,1231.0,50,PVC,606.5,3.5,35.71,26.56,6,4.15,-9.15,9.15,Normal
2024-07-09,Runyenjes East,G,3235.4,1101.0,63,PVC,186.1,2.38,46.18,50.17,6,3.99,3.99,0.0,High Pressure
2024-07-09,Runyenjes East,E,1514.4,1342.1,32,PVC,217.7,6.6,36.0,33.0,10,4.22,-3.0,3.0,Normal
2024-07-09,Kibugu-Nguviu,B,4557.8,1207.6,75,PVC,242.4,5.07,35.79,34.99,5,7.31,-0.8,0.8,Normal
2024-07-09,Mwea Smallholder,G,3250.3,957.6,75,PVC,569.5,5.68,42.37,46.22,6,7.74,3.85,0.0,Normal
2024-07-10,Kibugu-Nguviu,H,3820.1,1265.0,75,PVC,450.6,3.42,38.53,33.93,11,5.17,-4.6,4.6,Normal
2024-07-10,Embu Green,C,2289.0,1304.8,40,PVC,166.0,2.52,36.64,39.85,6,4.81,3.21,0.0,Normal
2024-07-10,Embu Green,F,2493.7,1011.0,63,PVC,570.0,7.3,50.4,57.84,7,7.78,7.44,0.0,High Pressure
2024-07-10,Mwea Smallholder,B,1936.1,1002.8,50,PVC,323.2,4.7,51.61,57.18,6,0.81,5.57,0.0,High Pressure
2024-07-11,Mwea Smallholder,E,3612.1,1159.9,40,PVC,621.5,6.07,35.5,26.49,7,5.19,-9.01,9.01,Normal
2024-07-11,Embu Green,B,4723.8,1326.6,63,PVC,562.7,4.17,30.47,29.03,11,1.45,-1.44,1.44,Normal
2024-07-11,Runyenjes East,D,1037.2,1204.1,50,PVC,119.6,4.12,42.11,43.12,9,4.72,1.01,0.0,Normal
2024-07-11,Runyenjes East,E,4799.1,1173.2,90,PVC,409.8,1.11,45.6,47.19,6,1.6,1.59,0.0,Normal
2024-07-11,Mwea Smallholder,D,1470.7,1143.1,90,PVC,238.7,7.38,46.31,48.16,2,5.66,1.85,0.0,Normal
2024-07-11,Embu Green,H,538.9,1093.2,32,PVC,33.0,1.51,48.35,43.23,7,3.91,-5.12,5.12,Normal
2024-07-11,Runyenjes East,A,4891.5,1210.7,40,PVC,608.0,5.27,35.68,28.37,2,3.49,-7.31,7.31,Normal
2024-07-11,Mwea Smallholder,C,2427.8,1240.1,32,PVC,502.7,3.76,35.42,28.56,5,4.62,-6.86,6.86,Normal
2024-07-11,Embu Green,C,3145.1,1322.5,50,HDPE,339.0,5.51,33.78,39.04,3,5.12,5.26,0.0,Normal
2024-07-11,Mwea Smallholder,G,785.6,951.2,32,HDPE,220.9,6.29,53.08,58.9,9,4.81,5.82,0.0,High Pressure
2024-07-11,Runyenjes East,G,2940.5,1345.4,75,HDPE,795.8,5.7,30.18,33.16,2,5.54,2.98,0.0,Normal
2024-07-12,Embu Green,A,711.7,1347.5,75,PVC,764.3,7.59,31.15,30.14,8,1.99,-1.01,1.01,Normal
2024-07-12,Runyenjes East,F,4178.2,1174.1,63,GI,595.3,3.75,36.85,25.53,4,1.62,-11.32,11.32,Normal
2024-07-12,Runyenjes East,H,4242.7,1010.1,25,PVC,799.4,5.44,41.87,44.07,4,2.16,2.2,0.0,Normal
2024-07-12,Runyenjes East,C,3178.1,1247.4,90,PVC,267.6,7.13,39.82,42.5,2,3.96,2.68,0.0,Normal
2024-07-12,Embu Green,B,241.9,969.0,90,PVC,242.1,2.78,49.55,49.0,10,1.61,-0.55,0.55,Normal
2024-07-12,Runyenjes East,F,3649.1,1002.6,40,HDPE,303.5,2.08,46.52,41.96,11,2.22,-4.56,4.56,Normal
2024-07-12,Kibugu-Nguviu,C,1230.6,1120.0,50,HDPE,633.0,4.63,49.1,48.54,9,7.11,-0.56,0.56,Normal
2024-07-12,Embu Green,C,2454.8,1179.1,63,HDPE,206.3,4.98,40.78,42.26,6,0.95,1.48,0.0,Normal
2024-07-12,Runyenjes East,C,211.3,1219.0,32,PVC,405.5,3.38,32.03,33.45,5,3.04,1.42,0.0,Normal
2024-07-13,Kibugu-Nguviu,B,1900.2,1329.9,75,HDPE,371.6,6.98,35.84,33.35,11,5.93,-2.49,2.49,Normal
2024-07-13,Mwea Smallholder,G,1457.1,1016.9,90,HDPE,225.5,6.03,53.77,57.89,2,1.81,4.12,0.0,High Pressure
2024-07-13,Mwea Smallholder,F,2509.4,985.2,40,HDPE,316.0,5.35,49.65,46.43,3,4.01,-3.22,3.22,Normal
2024-07-13,Mwea Smallholder,F,1960.5,1135.2,63,PVC,473.3,4.77,35.42,35.83,1,1.5,0.41,0.0,Normal
2024-07-13,Runyenjes East,C,4503.5,1320.3,40,HDPE,713.1,7.93,33.44,26.47,3,1.36,-6.97,6.97,Normal
2024-07-13,Kibugu-Nguviu,F,3702.4,1228.1,50,PVC,654.5,3.94,35.14,38.83,3,3.95,3.69,0.0,Normal
2024-07-13,Kibugu-Nguviu,E,596.6,1109.3,75,PVC,500.8,6.54,48.2,44.55,6,1.0,-3.65,3.65,Normal
2024-07-13,Runyenjes East,E,918.6,997.4,40,PVC,329.1,3.22,49.41,55.18,3,1.75,5.77,0.0,High Pressure
2024-07-13,Runyenjes East,G,3141.3,1119.4,32,PVC,630.8,5.77,42.13,46.63,2,3.99,4.5,0.0,Normal
2024-07-14,Embu Green,H,3301.1,1215.3,25,HDPE,453.3,5.87,42.96,40.3,1,1.69,-2.66,2.66,Normal
2024-07-14,Runyenjes East,E,4095.8,1010.3,75,PVC,99.7,6.59,49.6,45.17,1,5.78,-4.43,4.43,Normal
2024-07-14,Mwea Smallholder,E,1407.2,1329.5,63,HDPE,36.6,4.15,38.88,39.62,1,0.5,0.74,0.0,Normal
2024-07-14,Runyenjes East,G,4449.9,1134.0,50,PVC,694.0,4.96,37.02,41.8,8,1.81,4.78,0.0,Normal
2024-07-14,Runyenjes East,E,1027.2,1059.2,50,GI,671.4,6.24,41.88,33.15,7,6.31,-8.73,8.73,Normal
2024-07-14,Kibugu-Nguviu,F,2561.8,1297.0,63,HDPE,482.1,2.44,30.55,30.4,9,2.13,-0.15,0.15,Normal
2024-07-15,Mwea Smallholder,E,629.6,1026.7,90,HDPE,464.1,4.38,43.48,39.33,2,0.91,-4.15,4.15,Normal
2024-07-15,Runyenjes East,D,2628.3,1267.5,63,HDPE,150.8,3.82,47.18,50.59,5,6.7,3.41,0.0,High Pressure
2024-07-15,Mwea Smallholder,H,1003.8,1214.9,63,GI,386.6,9.44,42.17,36.95,5,5.45,-5.22,5.22,Normal
2024-07-15,Runyenjes East,C,4689.4,1024.2,40,PVC,355.1,5.26,43.79,32.66,1,4.87,-11.13,11.13,Normal
2024-07-15,Kibugu-Nguviu,A,4317.5,1015.9,40,HDPE,476.4,5.78,40.93,39.73,5,3.61,-1.2,1.2,Normal
2024-07-15,Kibugu-Nguviu,C,2691.0,1159.2,63,PVC,275.4,5.03,43.34,44.83,7,7.38,1.49,0.0,Normal
2024-07-15,Mwea Smallholder,E,3669.3,1265.7,90,HDPE,726.6,8.21,31.0,23.86,1,5.96,-7.14,7.14,Normal
2024-07-16,Runyenjes East,G,4629.5,1221.1,50,PVC,513.1,4.88,34.74,37.91,1,3.85,3.17,0.0,Normal
2024-07-16,Runyenjes East,E,1321.0,1265.6,75,PVC,754.7,4.42,32.19,30.14,7,2.33,-2.05,2.05,Normal
2024-07-16,Embu Green,G,1520.9,1305.2,50,PVC,695.1,4.19,30.98,37.21,5,7.5,6.23,0.0,Normal
2024-07-16,Runyenjes East,D,4057.5,1178.6,50,PVC,726.8,3.57,39.94,35.3,11,4.88,-4.64,4.64,Normal
2024-07-16,Kibugu-Nguviu,D,1723.7,1235.1,32,PVC,89.0,6.4,43.79,47.71,3,3.3,3.92,0.0,Normal
2024-07-16,Runyenjes East,H,1959.0,1201.7,63,PVC,754.9,7.14,32.5,32.69,2,6.11,0.19,0.0,Normal
2024-07-16,Kibugu-Nguviu,E,222.5,1307.7,40,PVC,372.7,4.0,36.38,25.2,10,6.76,-11.18,11.18,Normal
2024-07-16,Embu Green,D,1825.0,987.5,63,PVC,120.1,4.33,52.45,52.2,4,6.81,-0.25,0.25,High Pressure
2024-07-16,Embu Green,G,1230.7,1066.4,90,PVC,377.7,5.43,40.98,45.93,2,4.12,4.95,0.0,Normal
2024-07-16,Mwea Smallholder,D,2998.6,1221.1,25,HDPE,286.0,4.09,37.14,41.03,10,7.1,3.89,0.0,Normal
2024-07-16,Kibugu-Nguviu,H,433.8,1194.0,63,PVC,362.9,5.28,37.66,30.29,3,7.73,-7.37,7.37,Normal
2024-07-16,Embu Green,D,4931.1,1310.1,25,PVC,159.5,4.83,35.98,40.58,5,1.32,4.6,0.0,Normal
2024-07-17,Runyenjes East,F,4828.5,1211.8,50,PVC,347.5,5.4,41.88,45.05,1,3.04,3.17,0.0,Normal
2024-07-17,Runyenjes East,F,1614.4,1166.3,40,HDPE,105.9,2.37,42.76,36.33,8,4.92,-6.43,6.43,Normal
2024-07-17,Embu Green,A,4631.5,979.4,50,PVC,320.4,3.18,49.13,49.81,9,5.98,0.68,0.0,Normal
2024-07-17,Embu Green,A,2800.1,1175.7,50,HDPE,118.2,5.46,45.99,46.3,7,3.61,0.31,0.0,Normal
2024-07-17,Mwea Smallholder,F,3270.8,993.2,75,PVC,52.3,2.52,47.39,42.43,3,5.84,-4.96,4.96,Normal
2024-07-17,Mwea Smallholder,E,1590.9,1058.3,75,HDPE,603.3,4.53,44.29,40.99,7,7.46,-3.3,3.3,Normal
2024-07-17,Kibugu-Nguviu,G,3404.7,1214.2,90,GI,280.5,6.03,40.61,37.82,7,7.86,-2.79,2.79,Normal
2024-07-18,Kibugu-Nguviu,B,3147.2,1090.8,63,PVC,453.5,7.4,45.52,36.29,11,4.45,-9.23,9.23,Normal
2024-07-18,Embu Green,H,1823.6,1232.7,90,PVC,162.1,6.12,39.56,31.45,2,2.79,-8.11,8.11,Normal
2024-07-18,Mwea Smallholder,D,3917.9,1262.5,32,GI,267.0,4.05,46.5,41.86,4,2.56,-4.64,4.64,Normal
2024-07-18,Runyenjes East,A,494.1,1226.2,40,PVC,720.5,6.14,36.96,37.58,8,7.23,0.62,0.0,Normal
2024-07-19,Runyenjes East,E,597.2,1191.3,75,PVC,548.8,9.26,39.25,42.76,9,5.52,3.51,0.0,Normal
2024-07-19,Runyenjes East,B,2906.2,1242.0,50,PVC,121.8,2.86,40.76,39.66,1,1.29,-1.1,1.1,Normal
2024-07-19,Mwea Smallholder,B,4017.3,950.8,63,PVC,561.0,5.28,45.11,39.69,6,6.3,-5.42,5.42,Normal
2024-07-20,Mwea Smallholder,A,3301.6,1305.0,25,PVC,541.8,6.66,30.85,31.82,1,4.49,0.97,0.0,Normal
2024-07-20,Runyenjes East,G,335.8,1348.0,63,PVC,398.9,7.92,28.36,21.0,4,1.75,-7.36,7.36,Normal
2024-07-20,Kibugu-Nguviu,A,514.3,1164.6,32,PVC,639.1,4.69,35.95,25.57,2,7.75,-10.38,10.38,Normal
2024-07-20,Embu Green,G,2605.3,1273.6,50,GI,698.1,4.54,30.14,27.33,7,5.86,-2.81,2.81,Normal
2024-07-20,Embu Green,F,318.4,1160.2,63,PVC,307.6,0.5,38.84,39.67,10,5.85,0.83,0.0,Normal
2024-07-20,Runyenjes East,G,2830.5,1324.3,50,PVC,209.9,2.97,33.5,33.04,7,4.96,-0.46,0.46,Normal
2024-07-20,Runyenjes East,E,3276.2,1223.6,63,HDPE,786.3,1.26,34.51,38.87,2,2.1,4.36,0.0,Normal
2024-07-20,Mwea Smallholder,D,4963.9,950.9,75,HDPE,56.2,5.18,51.77,55.36,2,3.79,3.59,0.0,High Pressure
2024-07-20,Embu Green,A,1446.3,1080.6,63,HDPE,586.9,5.92,42.07,45.73,11,3.41,3.66,0.0,Normal
2024-07-20,Runyenjes East,A,2502.1,1232.6,40,GI,254.0,8.4,37.92,29.86,6,2.24,-8.06,8.06,Normal
2024-07-20,Embu Green,H,3706.1,1202.8,40,PVC,203.2,8.61,35.69,34.78,11,5.45,-0.91,0.91,Normal
2024-07-21,Runyenjes East,F,686.9,1109.1,25,PVC,735.6,5.98,39.29,32.65,5,5.22,-6.64,6.64,Normal
2024-07-21,Kibugu-Nguviu,D,4408.3,963.0,90,GI,430.3,4.39,49.81,50.37,2,3.51,0.56,0.0,High Pressure
2024-07-21,Kibugu-Nguviu,B,3287.6,1079.8,50,HDPE,167.2,5.25,45.81,46.55,1,6.63,0.74,0.0,Normal
2024-07-21,Embu Green,G,4114.7,1111.9,63,PVC,474.6,3.1,34.91,32.18,3,7.52,-2.73,2.73,Normal
2024-07-21,Kibugu-Nguviu,D,4578.5,1193.7,50,GI,797.0,4.46,33.04,30.54,11,1.28,-2.5,2.5,Normal
2024-07-21,Embu Green,H,109.1,1054.5,50,GI,597.8,2.17,49.89,49.13,8,3.99,-0.76,0.76,Normal
2024-07-21,Runyenjes East,E,2163.3,1201.7,50,PVC,364.9,3.64,38.54,34.12,4,5.41,-4.42,4.42,Normal
2024-07-21,Embu Green,A,2802.4,1330.2,32,PVC,699.4,3.43,31.83,29.37,11,3.86,-2.46,2.46,Normal
2024-07-21,Runyenjes East,D,2627.0,1075.8,50,PVC,458.8,3.29,41.84,40.14,7,7.51,-1.7,1.7,Normal
2024-07-21,Mwea Smallholder,E,2198.7,1085.7,25,HDPE,735.0,6.24,39.74,34.63,10,5.13,-5.11,5.11,Normal
2024-07-21,Kibugu-Nguviu,C,4773.0,1268.9,32,HDPE,512.7,5.5,32.96,38.13,2,5.59,5.17,0.0,Normal
2024-07-21,Runyenjes East,F,1579.2,1255.6,40,PVC,414.5,5.51,36.09,30.24,10,3.15,-5.85,5.85,Normal
2024-07-22,Embu Green,F,4992.7,1075.7,50,PVC,601.9,2.87,44.81,43.94,2,7.32,-0.87,0.87,Normal
2024-07-22,Runyenjes East,F,3722.4,1165.8,63,PVC,651.9,7.32,32.23,31.46,10,2.76,-0.77,0.77,Normal
2024-07-22,Kibugu-Nguviu,G,3197.5,1216.5,90,PVC,505.0,8.54,36.73,36.54,2,2.67,-0.19,0.19,Normal
2024-07-22,Runyenjes East,E,3800.8,1342.0,40,PVC,453.9,1.06,23.42,19.98,10,2.49,-3.44,3.44,Normal
2024-07-22,Runyenjes East,F,4154.6,1061.0,32,PVC,86.7,7.02,43.44,48.11,10,4.43,4.67,0.0,Normal
2024-07-22,Embu Green,H,2622.4,1098.6,75,PVC,775.4,5.46,40.7,32.2,8,1.11,-8.5,8.5,Normal
2024-07-22,Embu Green,D,1475.8,1215.7,25,PVC,517.8,7.46,40.07,35.37,10,3.17,-4.7,4.7,Normal
2024-07-22,Runyenjes East,H,1922.9,1346.6,75,PVC,331.4,8.94,38.87,46.62,3,2.31,7.75,0.0,Normal
2024-07-22,Mwea Smallholder,F,1905.5,1325.4,32,HDPE,700.5,5.4,29.17,22.48,10,2.65,-6.69,6.69,Normal
2024-07-22,Runyenjes East,F,1699.2,1284.2,50,HDPE,608.5,3.78,27.96,34.92,6,5.68,6.96,0.0,Normal
2024-07-23,Embu Green,B,573.0,1293.7,63,GI,772.3,3.14,30.15,30.16,9,3.03,0.01,0.0,Normal
2024-07-23,Runyenjes East,B,3796.6,1208.5,40,PVC,725.6,3.61,36.87,39.88,10,5.69,3.01,0.0,Normal
2024-07-23,Runyenjes East,H,1803.4,1182.9,50,HDPE,250.6,6.52,48.93,44.72,9,0.58,-4.21,4.21,Normal
2024-07-23,Embu Green,A,1703.8,1286.9,40,PVC,284.5,2.81,35.61,35.32,1,4.88,-0.29,0.29,Normal
2024-07-24,Runyenjes East,B,2558.5,1072.6,75,PVC,729.2,5.14,44.25,40.79,6,0.64,-3.46,3.46,Normal
2024-07-24,Mwea Smallholder,B,1314.1,1259.2,50,PVC,541.2,3.42,39.3,35.26,5,5.6,-4.04,4.04,Normal
2024-07-24,Runyenjes East,F,320.0,1215.7,63,PVC,113.2,5.7,44.58,47.67,10,3.96,3.09,0.0,Normal
2024-07-24,Embu Green,D,2765.5,969.4,32,HDPE,192.9,1.7,54.38,57.95,1,1.92,3.57,0.0,High Pressure
2024-07-24,Kibugu-Nguviu,C,1278.8,987.6,63,PVC,568.4,3.13,46.96,43.24,11,4.27,-3.72,3.72,Normal
2024-07-24,Kibugu-Nguviu,F,4176.9,965.3,50,PVC,56.4,4.54,52.63,57.86,5,4.88,5.23,0.0,High Pressure
2024-07-24,Kibugu-Nguviu,E,1095.8,1139.6,40,PVC,391.8,5.46,40.17,31.36,2,3.96,-8.81,8.81,Normal
2024-07-24,Kibugu-Nguviu,C,324.5,1162.2,40,PVC,79.5,7.6,44.71,46.26,8,2.71,1.55,0.0,Normal
2024-07-24,Mwea Smallholder,D,4255.7,1228.9,63,GI,773.8,6.77,32.55,34.23,11,4.79,1.68,0.0,Normal
2024-07-24,Embu Green,E,493.8,1168.6,40,PVC,426.9,6.68,36.91,40.03,3,1.79,3.12,0.0,Normal
2024-07-24,Embu Green,C,4158.1,1150.1,75,GI,175.7,6.06,45.13,52.54,7,4.33,7.41,0.0,High Pressure
2024-07-24,Embu Green,C,2125.4,1295.4,90,PVC,182.9,1.56,38.5,36.64,2,3.64,-1.86,1.86,Normal
2024-07-25,Runyenjes East,C,2288.6,1044.2,90,HDPE,218.2,5.41,48.29,49.11,7,2.91,0.82,0.0,Normal
2024-07-25,Embu Green,C,3680.2,1206.1,63,PVC,686.3,4.6,37.37,33.21,3,5.31,-4.16,4.16,Normal
2024-07-25,Mwea Smallholder,F,1629.4,1002.1,50,PVC,83.0,3.46,50.89,52.22,2,1.82,1.33,0.0,High Pressure
2024-07-25,Kibugu-Nguviu,F,2305.6,960.1,40,PVC,759.2,5.78,46.91,53.21,4,1.46,6.3,0.0,High Pressure
2024-07-25,Embu Green,B,290.5,997.3,90,HDPE,160.6,6.61,48.6,36.63,9,3.96,-11.97,11.97,Normal
2024-07-25,Embu Green,G,2489.9,1278.8,63,GI,140.7,7.5,42.53,47.93,11,5.37,5.4,0.0,Normal
2024-07-25,Embu Green,B,4859.8,1099.7,90,GI,718.0,2.12,44.98,45.73,7,5.84,0.75,0.0,Normal
2024-07-26,Kibugu-Nguviu,B,4999.8,1098.6,90,PVC,63.7,4.59,50.27,51.69,11,7.65,1.42,0.0,High Pressure
2024-07-26,Runyenjes East,B,2485.2,1309.4,63,PVC,542.3,3.57,34.75,33.53,3,0.84,-1.22,1.22,Normal
2024-07-26,Mwea Smallholder,G,2367.9,1089.6,63,PVC,749.7,0.5,41.44,34.48,10,6.78,-6.96,6.96,Normal
2024-07-26,Kibugu-Nguviu,G,2667.8,1023.1,50,HDPE,343.8,4.1,46.36,49.74,5,1.36,3.38,0.0,Normal
2024-07-26,Embu Green,A,2137.6,1191.8,40,PVC,453.9,7.23,34.01,31.44,3,7.64,-2.57,2.57,Normal
2024-07-26,Kibugu-Nguviu,F,1610.4,1150.9,75,HDPE,582.9,5.55,37.76,36.48,3,1.46,-1.28,1.28,Normal
2024-07-26,Mwea Smallholder,D,1797.0,1013.9,40,PVC,404.4,5.45,47.67,47.54,5,0.98,-0.13,0.13,Normal
2024-07-26,Embu Green,E,1871.4,1323.0,25,PVC,622.8,4.08,31.45,23.12,1,4.41,-8.33,8.33,Normal
2024-07-27,Runyenjes East,B,4035.2,1131.0,40,HDPE,229.7,6.83,42.88,40.72,8,4.94,-2.16,2.16,Normal
2024-07-27,Embu Green,D,768.8,958.7,50,PVC,68.1,8.05,55.32,51.98,4,7.21,-3.34,3.34,High Pressure
2024-07-27,Runyenjes East,E,1367.3,977.9,75,PVC,657.7,5.09,46.97,41.51,5,5.05,-5.46,5.46,Normal
2024-07-27,Runyenjes East,E,601.6,1070.7,25,PVC,495.3,5.99,41.64,42.18,7,0.58,0.54,0.0,Normal
2024-07-27,Runyenjes East,B,3902.1,1119.7,50,PVC,562.8,7.43,37.25,31.89,3,4.45,-5.36,5.36,Normal
2024-07-27,Mwea Smallholder,D,4502.7,1278.2,63,PVC,364.2,5.82,34.37,36.06,7,2.84,1.69,0.0,Normal
2024-07-28,Kibugu-Nguviu,C,534.2,1131.2,63,PVC,700.2,5.6,37.45,47.95,1,7.61,10.5,0.0,Normal
2024-07-28,Runyenjes East,A,3983.2,1023.8,40,HDPE,384.1,7.49,49.65,46.87,11,2.82,-2.78,2.78,Normal
2024-07-28,Mwea Smallholder,D,4413.7,1195.7,50,PVC,630.5,2.31,38.18,38.41,9,1.25,0.23,0.0,Normal
2024-07-28,Mwea Smallholder,A,4662.2,1006.2,75,HDPE,509.0,7.73,45.43,48.57,11,4.21,3.14,0.0,Normal
2024-07-28,Kibugu-Nguviu,D,407.4,1164.8,50,GI,391.9,4.19,43.07,27.31,10,0.54,-15.76,15.76,Normal
2024-07-28,Embu Green,B,4970.5,1257.1,40,PVC,66.3,2.03,33.37,33.11,11,4.79,-0.26,0.26,Normal
2024-07-29,Kibugu-Nguviu,A,1126.5,1023.4,40,PVC,85.9,6.69,45.15,43.7,4,4.39,-1.45,1.45,Normal
2024-07-29,Embu Green,G,135.3,1048.0,40,HDPE,575.4,4.17,45.6,46.12,7,6.08,0.52,0.0,Normal
2024-07-29,Kibugu-Nguviu,D,4974.9,1225.4,63,PVC,729.6,5.01,30.87,31.04,5,7.83,0.17,0.0,Normal
2024-07-29,Embu Green,D,653.2,1180.6,75,PVC,744.3,7.02,36.46,42.9,11,4.97,6.44,0.0,Normal
2024-07-29,Embu Green,F,3329.7,1200.5,63,PVC,736.1,4.53,35.74,33.93,11,5.75,-1.81,1.81,Normal
2024-07-29,Kibugu-Nguviu,B,828.1,1179.7,90,HDPE,694.4,6.43,38.78,40.31,1,4.41,1.53,0.0,Normal
2024-07-29,Runyenjes East,B,686.0,1127.6,63,GI,767.3,3.78,40.5,38.78,4,7.85,-1.72,1.72,Normal
2024-07-29,Kibugu-Nguviu,C,2834.2,1085.1,90,PVC,745.7,1.96,43.66,34.99,6,5.41,-8.67,8.67,Normal
2024-07-29,Runyenjes East,G,828.5,1015.9,63,HDPE,716.6,4.89,45.88,55.15,9,3.21,9.27,0.0,High Pressure
2024-07-29,Kibugu-Nguviu,C,1534.7,1024.8,50,PVC,696.7,0.68,37.48,35.53,8,5.89,-1.95,1.95,Normal
2024-07-29,Embu Green,F,1380.3,1227.1,25,PVC,476.8,5.58,33.98,25.09,5,2.24,-8.89,8.89,Normal
2024-07-30,Mwea Smallholder,B,723.8,1070.9,50,GI,287.0,5.21,47.2,45.97,11,2.36,-1.23,1.23,Normal
2024-07-30,Embu Green,G,3682.2,1069.6,75,PVC,55.7,4.43,54.47,51.49,5,2.6,-2.98,2.98,High Pressure
2024-07-30,Runyenjes East,H,2762.1,1140.4,75,HDPE,310.6,7.04,41.05,40.18,4,5.51,-0.87,0.87,Normal
2024-07-30,Mwea Smallholder,C,2439.8,1180.1,75,PVC,242.2,3.64,38.98,46.42,9,3.37,7.44,0.0,Normal
2024-07-30,Kibugu-Nguviu,C,2782.6,1165.6,50,HDPE,610.0,5.56,39.36,35.01,2,3.02,-4.35,4.35,Normal
2024-07-31,Kibugu-Nguviu,H,2107.5,1214.2,50,HDPE,504.4,4.92,35.0,37.86,2,5.05,2.86,0.0,Normal
2024-07-31,Runyenjes East,G,4118.5,1038.8,50,PVC,754.3,7.19,38.58,36.96,4,2.14,-1.62,1.62,Normal
2024-07-31,Runyenjes East,G,3770.3,1249.9,75,PVC,753.9,2.98,34.87,28.58,1,0.66,-6.29,6.29,Normal
2024-07-31,Runyenjes East,D,4012.1,1229.5,32,PVC,706.2,4.68,34.52,26.15,10,1.2,-8.37,8.37,Normal
2024-07-31,Embu Green,H,3790.9,1306.4,63,PVC,582.3,2.67,26.89,28.69,3,1.96,1.8,0.0,Normal
2024-07-31,Kibugu-Nguviu,F,4439.7,1226.9,50,PVC,635.1,7.86,32.47,36.04,5,6.81,3.57,0.0,Normal
2024-07-31,Kibugu-Nguviu,D,1942.6,1250.1,75,GI,269.3,3.85,37.59,41.09,9,1.28,3.5,0.0,Normal
2024-07-31,Mwea Smallholder,C,76.2,954.8,63,HDPE,754.3,8.77,47.09,48.34,2,7.82,1.25,0.0,Normal
2024-07-31,Runyenjes East,H,4256.9,1285.0,50,PVC,60.6,4.78,44.08,46.9,11,4.79,2.82,0.0,Normal
2024-08-01,Runyenjes East,G,1455.6,1206.8,32,PVC,202.5,3.07,46.01,48.28,6,4.46,2.27,0.0,Normal
2024-08-01,Mwea Smallholder,A,1002.6,960.4,90,PVC,310.3,3.94,47.97,44.78,5,1.93,-3.19,3.19,Normal
2024-08-01,Runyenjes East,F,4788.1,1316.4,75,HDPE,92.7,5.91,36.97,36.91,2,3.77,-0.06,0.06,Normal
2024-08-01,Kibugu-Nguviu,D,2616.5,1074.4,50,HDPE,75.9,4.39,52.81,42.19,11,4.14,-10.62,10.62,Normal
2024-08-01,Embu Green,H,4931.8,1154.6,50,HDPE,133.5,5.41,45.65,45.47,11,2.25,-0.18,0.18,Normal
2024-08-02,Mwea Smallholder,H,4148.9,1080.3,63,HDPE,771.5,1.07,43.23,40.0,3,6.67,-3.23,3.23,Normal
2024-08-02,Runyenjes East,F,1728.8,1145.7,75,HDPE,666.9,4.24,37.0,36.63,7,3.09,-0.37,0.37,Normal
2024-08-02,Embu Green,E,1048.8,1132.2,50,PVC,604.6,6.94,41.62,38.83,1,0.91,-2.79,2.79,Normal
2024-08-02,Kibugu-Nguviu,H,3264.4,1062.1,32,PVC,596.7,6.94,41.22,38.55,6,3.1,-2.67,2.67,Normal
2024-08-02,Kibugu-Nguviu,E,4943.5,1148.3,40,GI,745.9,6.38,41.95,32.05,7,5.47,-9.9,9.9,Normal
2024-08-02,Embu Green,H,1615.9,1135.4,50,PVC,287.3,6.11,36.85,38.58,3,1.41,1.73,0.0,Normal
2024-08-02,Mwea Smallholder,A,1548.9,991.2,32,PVC,665.7,7.56,43.09,42.67,2,6.36,-0.42,0.42,Normal
2024-08-02,Embu Green,H,540.6,972.4,75,PVC,495.0,4.45,50.83,46.41,10,7.71,-4.42,4.42,Normal
